Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty
867559636,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8542MKD,TJ8542MKD011,TR,SA24,2024,JXXXS,PC,5.922,53.298,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867559507,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8541UDA,TJ8541UDA014,DKS/CV,SA24,2024,JS,PC,5.257,131.425,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867561771,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721,TM2721127,PCT/IMPRL,SA24,2024,S,PC,4.522,673.778,USD,Africa,3/29/24,11/28/23,12/5/23,2/2/24,3/29/24,R01,REGULAR,25
867557841,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7154,TJ7154001,CAV/TMT,SA24,2024,JXS,PC,7.49,29.96,USD,Africa,3/29/24,2/29/24,3/6/24,3/29/24,3/29/24,R01,REGULAR,25
867568483,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6744,TM6744032,CLSSN,SA24,2024,S,PC,5.866,668.724,USD,Africa,4/1/24,2/20/24,2/27/24,3/29/24,3/29/24,R01,REGULAR,25
867536284,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Clubs,Uniqlo,WOMENS,341L2FW,341L2FW042,522,SS24,2024,XL,PC,5.852,17.556,USD,Africa,2/2/24,1/2/24,1/9/24,1/19/24,1/29/24,R01,REGULAR,20
867551184,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7255,TF7255007,PTGRN/EB,SA24,2024,20,PC,3.598,14.392,USD,Africa,1/29/24,11/7/23,11/14/23,12/22/23,1/12/24,R01,REGULAR,25
867536572,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200007A,5200007A016,3940,EA24,2024,158 CM,PC,6.58,65.8,USD,SL ,3/26/24,2/20/24,2/26/24,3/26/24,3/22/24,R01,REGULAR,20
867549019,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3499,TF3499169,PECT,SA24,2024,6,PC,7.021,105.315,USD,Africa,2/9/24,1/10/24,1/17/24,2/9/24,2/9/24,R01,REGULAR,25
867541196,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Luxury 1,Jockey,MENS,9S36G10751,9S36G10751002,1,SP24,2024,M,PC,2.541,11856.306,USD,Africa,10/6/23,8/25/23,8/30/23,9/22/23,9/22/23,R01,REGULAR,12
867573988,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7717,TM7717001,PNROS PINE,SA24,2024,S,PC,8.449,160.531,USD,Africa,1/24/24,11/7/23,11/14/23,12/22/23,2/29/24,R01,REGULAR,25
867562112,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2723,TM2723002,CVPM,SS23,2023,M,PC,4.767,3336.9,USD,Africa,6/7/23,4/5/23,4/12/23,6/9/23,6/9/23,R01,REGULAR,10
867575981,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539DZ,TM8539DZ005,CV/DKS,SA24,2024,XL,PC,4.431,212.688,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867548636,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3493,TF3493058,PCT,SA24,2024,8,PC,3.962,443.744,USD,Africa,3/29/24,11/28/23,12/5/23,2/2/24,3/29/24,R01,REGULAR,25
867572350,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7255,TM7255006,PTGRN/EB,SA24,2024,3XL,PC,3.71,44.52,USD,Africa,1/29/24,11/7/23,11/14/23,12/22/23,1/12/24,R01,REGULAR,25
867562135,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2723,TM2723025,AQR,SS23,2023,L,PC,4.767,352.758,USD,Africa,5/12/23,3/20/23,3/27/23,4/6/23,6/9/23,R01,REGULAR,10
867565255,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3572,TM3572004,MGFF,SS23,2023,M,PC,6.657,352.821,USD,Africa,6/16/23,4/26/23,5/3/23,5/26/23,6/16/23,R01,REGULAR,10
867561340,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2419,TM2419005,CACR,SS23,2023,S,PC,4.9,240.1,USD,Africa,7/6/23,1/25/23,2/1/23,7/21/23,9/12/23,R01,REGULAR,0
867552150,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8533FCT,TF8533FCT014,PEC/BP,SA24,2024,20,PC,4.13,8.26,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867568844,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6804-WP,TM6804-WP003,CAV/DAPRL,SA24,2024,L,PC,7.378,110.67,USD,Africa,12/18/23,10/10/23,10/17/23,12/2/23,12/18/23,R01,REGULAR,25
867550932,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7084WP,TF7084WP006,PP/DRK FRS,SA24,2024,10,PC,7.616,121.856,USD,Africa,3/29/24,2/29/24,3/6/24,3/29/24,3/29/24,R01,REGULAR,25
867570966,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7129,TM7129044,CAV,SA24,2024,3XL,PC,7.812,78.12,USD,Africa,3/1/24,12/27/23,1/4/24,3/1/24,3/1/24,R01,REGULAR,25
867567878,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5407-UB,TM5407-UB045,PCT,AW23,2023,3XL,PC,4.963,24.815,USD,Africa,12/1/23,10/26/23,11/1/23,12/1/23,12/5/23,R01,REGULAR,25
867564141,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499128,LBTNA,SS23,2023,3XL,PC,7.595,22.785,USD,Africa,6/12/23,3/13/23,3/20/23,6/9/23,6/9/23,R01,REGULAR,10
867572138,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7248NS,TM7248NS004,CAV/EB,SA24,2024,XL,PC,5.838,110.922,USD,Africa,1/29/24,11/7/23,11/14/23,12/22/23,1/19/24,R01,REGULAR,25
867577519,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8547FCU,TM8547FCU002,CV/DKS,SA24,2024,S,PC,7.77,1880.34,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867558121,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7224,TJ7224004,CAV/TMATO,SA24,2024,JL,PC,4.669,606.97,USD,Africa,3/8/24,1/5/24,1/4/24,3/8/24,3/8/24,R01,REGULAR,25
867552646,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8539FCZ,TF8539FCZ013,PEC/BP,SA24,2024,18,PC,4.214,33.712,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867577779,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8550FCT,TM8550FCT008,CV/DKS,SA24,2024,4XL,PC,4.431,8.862,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867573015,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7274,TM7274003,MICR CHP/C,SA24,2024,L,PC,4.921,7199.423,USD,Africa,2/23/24,1/9/24,1/16/24,2/16/24,2/23/24,R01,REGULAR,25
867554881,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2725,TJ2725002,BRTWH,SS23,2023,JM,PC,4.2,58.8,USD,Africa,5/12/23,3/13/23,3/20/23,4/20/23,6/9/23,R01,REGULAR,10
867566783,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4083,TM4083021,HRTW,SS23,2023,M,PC,4.396,386.848,USD,Africa,6/2/23,4/21/23,4/28/23,5/26/23,7/6/23,R01,REGULAR,10
867576159,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8541BRN,TM8541BRN016,CV/DKS,SA24,2024,4XL,PC,5.838,52.542,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867549448,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3578,TF3578012,INKBE,SS23,2023,16,PC,4.249,106.225,USD,Africa,4/28/23,1/30/23,2/6/23,3/30/23,5/12/23,R01,REGULAR,10
867560145,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ9568,TJ9568012,STW,SA24,2024,JS,PC,5.656,214.928,USD,Africa,3/29/24,11/28/23,12/5/23,2/2/24,3/29/24,R01,REGULAR,25
867568766,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6801,TM6801041,CAV/DAPRL,SA24,2024,5XL,PC,5.11,20.44,USD,Africa,12/18/23,10/10/23,10/17/23,12/2/23,12/18/23,R01,REGULAR,25
867539305,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200376A,5200376A009,401A,EA24,2024,128 CM,PC,3.115,9.345,USD,SL ,3/26/24,2/20/24,2/26/24,3/26/24,3/22/24,R01,REGULAR,20
867562850,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492,TM3492284,DRK SLT,SA24,2024,XL,PC,3.822,317.226,USD,Africa,3/29/24,11/28/23,12/5/23,2/2/24,3/29/24,R01,REGULAR,25
867555475,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3499,TJ3499032,*STW,SS23,2023,JL,PC,6.972,648.396,USD,Africa,6/12/23,3/13/23,3/20/23,6/9/23,6/9/23,R01,REGULAR,10
867559393,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8541FCK,TJ8541FCK008,TR/BC,SA24,2024,JM,PC,5.257,625.583,USD,Africa,3/29/24,2/23/24,3/1/24,3/29/24,3/29/24,R01,REGULAR,25
867568086,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5996,TM5996006,CAVIR,AW23,2023,3XL,PC,7,224,USD,Africa,12/1/23,10/16/23,10/14/23,11/10/23,12/15/23,R01,REGULAR,25
867562403,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2734,TM2734023,CAV/PHNT,SA24,2024,S,PC,4.9,181.3,USD,Africa,2/9/24,1/10/24,1/17/24,2/9/24,2/9/24,R01,REGULAR,25
867548501,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3492-UB,TF3492-UB042,TRRED,SP23,2023,14,PC,3.43,205.8,USD,Africa,8/10/23,7/6/23,8/17/23,8/10/23,8/10/23,R01,REGULAR,0
867556840,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ5761,TJ5761002,BRGSEA,AW23,2023,JM,PC,5.901,660.912,USD,Africa,11/30/23,10/19/23,10/5/23,11/10/23,12/8/23,R01,REGULAR,25
867564059,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499046,DKSL,SS23,2023,XS,PC,7.35,294,USD,Africa,7/27/23,6/22/23,7/27/23,7/27/23,7/27/23,R01,REGULAR,10
867555818,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3520,TJ3520031,EBOCA,SS23,2023,JXL,PC,3.955,522.06,USD,Africa,5/12/23,1/15/23,1/22/23,4/6/23,6/9/23,R01,REGULAR,10
867564794,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3510,TM3510002,BKINR,SS23,2023,L,PC,4.088,163.52,USD,Africa,5/12/23,1/25/23,2/1/23,3/30/23,5/12/23,R01,REGULAR,10
867565345,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3573,TM3573007,IBLUE,SS23,2023,L,PC,6.608,13.216,USD,Africa,6/16/23,4/26/23,5/3/23,5/26/23,8/18/23,R01,REGULAR,10
867550079,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6740-GEM,TF6740-GEM001,CLSN,SA24,2024,8,PC,7.343,29.372,USD,Africa,12/18/23,10/10/23,10/17/23,12/2/23,12/15/23,R01,REGULAR,25
867558757,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7718,TJ7718001,PNROS PINE,SA24,2024,JXS,PC,7.308,36.54,USD,Africa,1/29/24,11/7/23,11/14/23,12/22/23,1/12/24,R01,REGULAR,25
867540970,Bulk,PACKING,ML02,Multi 02 pack,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F39E40641,9F39E40641004,BLCCK,FA23,2023,XL,PAC,6.65,1030.75,USD,Africa,5/19/23,4/24/23,5/1/23,5/19/23,5/19/23,R01,REGULAR,12
867565912,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3836,TM3836004,CAV/LVSMK,SS23,2023,XL,PC,6.86,1234.8,USD,Africa,10/10/23,8/27/23,9/4/23,10/10/23,12/8/23,R01,REGULAR,25
867549895,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF5099,TF5099007,WINBBS,SS23,2023,20,PC,3.689,29.512,USD,Africa,10/10/23,8/27/23,9/4/23,10/10/23,11/10/23,R01,REGULAR,25
867545789,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,LADIES,SGS08847,SGS08847005,BLACK,SS23,2023,12,PC,6.72,107.52,USD,SL ,5/22/23,4/7/23,4/14/23,5/15/23,6/5/23,R01,REGULAR,10
867564399,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499-UB,TM3499-UB017,PECTT,SS23,2023,M,PC,7.35,367.5,USD,Africa,6/9/23,5/14/23,5/21/23,5/30/23,7/21/23,R01,REGULAR,10
