Customer Order,Dist.Chl.Name,Material Group,FG Type,FG Type Desc.,Construction,Fabrication,Design Source,Business Source,Customer Group,Customer,Gender,Global Style,FG SKU,Cust.Color Code,Season,Season Year,Size,Order Qty,Sales Unit,FOB,Total FOB,SO Doc.Currency,Destination,Req.Delivery Date,RM In Date,Planned Cut Date,Original Ex.Factory Date,Revised Ex.Factory Date,Program Type,Program Type Desc.,Pack Qty
867576816,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8544BRN,TM8544BRN010,CV/DKS,SA24,2024,S,33,PC,9.716,320.628,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867557147,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ6901WP,TJ6901WP004,BD/CE,SA24,2024,JXS,5,PC,4.13,20.65,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-03-01,R01,REGULAR,25
867543759,Bulk,PACKING,ML03,Multi 03 pack,KNIT,COTTON,TECH PACK,REGULAR,Sustainable Brand,Levis,BOYS,M3110450A,M3110450A410,01C,AW24,2024,2XL,10,PAC,5.313,53.129999999999995,USD,SL ,2024-03-12,2024-01-01,2024-02-06,2024-02-27,2024-03-12,R01,REGULAR,0
867548797,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3496-UB,TF3496-UB011,CAV,SP23,2023,14,20,PC,3.955,79.1,USD,Africa,2023-08-10,2023-07-06,2023-08-17,2023-08-10,2023-08-10,R01,REGULAR,0
867555919,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3574,TJ3574009,IBLUE,SS23,2023,JL,2,PC,4.675999999999999,9.352,USD,Africa,2023-06-16,2023-05-15,2023-05-03,2023-05-26,2023-06-16,R01,REGULAR,10
867552703,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8541BRN,TF8541BRN021,DKS/CV,SA24,2024,20,3,PC,5.544,16.631999999999998,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867553386,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8546DZ,TF8546DZ013,PEC/BP,SA24,2024,18,4,PC,5.851999999999999,23.408,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867553637,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8549FCU,TF8549FCU002,TR/BC,SA24,2024,12,25,PC,3.4229999999999996,85.57499999999999,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867540857,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F35P32691,9F35P32691044,CHILL,FA23,2023,XL,1400,PC,2.59,3626.0,USD,Africa,2023-05-25,2023-05-18,2023-05-25,2023-05-25,2023-06-30,R01,REGULAR,48
867561713,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721,TM2721069,AQRS/BB,SA24,2024,4XL,16,PC,4.521999999999999,72.35199999999999,USD,Africa,2024-02-09,2023-11-28,2023-12-05,2024-02-02,2024-02-09,R01,REGULAR,25
867547676,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF2406,TF2406029,BLK,SA24,2024,6,16,PC,3.36,53.76,USD,Africa,2024-02-23,2023-11-28,2023-12-05,2024-02-02,2024-02-23,R01,REGULAR,25
867562134,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2723,TM2723024,AQR,SS23,2023,5XL,1,PC,4.7669999999999995,4.7669999999999995,USD,Africa,2023-05-12,2023-03-20,2023-03-27,2023-04-06,2023-06-09,R01,REGULAR,10
867543645,Bulk,PACKING,ML03,Multi 03 pack,KNIT,COTTON,TECH PACK,REGULAR,Sustainable Brand,Levis,BOYS,M3110450A,M3110450A296,98T,AW24,2024,S,35,PAC,5.39,188.65,USD,SL ,2024-03-12,2024-02-03,2023-12-27,2024-02-05,2024-03-12,R01,REGULAR,36
867575663,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8537MKD,TM8537MKD004,AQR/BP,SA24,2024,L,34,PC,3.709999999999999,126.14,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867543050,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,KF351NX0ZM,KF351NX0ZM017,ASMEL,FA23,2023,S,900,PC,8.421,7578.9,USD,Africa,2023-06-30,2023-05-25,2023-05-18,2023-06-30,2023-07-14,R01,REGULAR,36
867565950,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3858,TM3858002,CBCH,SS23,2023,M,180,PC,7.392,1330.56,USD,Africa,2023-05-04,2023-02-24,2023-03-03,2023-05-04,2023-06-09,R01,REGULAR,10
867546441,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHF09162,SHF09162013,429,SS24,2024,M,17,PC,4.55,77.35,USD,SL ,2023-12-08,2023-10-20,2023-10-27,2023-11-20,2023-12-08,R01,REGULAR,25
867543049,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,KF351NX0ZM,KF351NX0ZM016,ASMEL,FA23,2023,M,1800,PC,8.421,15157.8,USD,Africa,2023-06-30,2023-05-25,2023-05-18,2023-06-30,2023-07-14,R01,REGULAR,36
867536359,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Clubs,Uniqlo,WOMENS,351L1RW,351L1RW003,A00,AW23,2023,M,30,PC,6.4399999999999995,193.2,USD,Africa,2023-06-29,2023-05-04,2023-05-08,2023-05-09,2023-05-26,R01,REGULAR,50
867548563,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3492PFAINS,TF3492PFAINS003,BTGDN,SS23,2023,14,54,PC,3.717,200.718,USD,Africa,2023-04-28,2023-02-10,2023-02-17,2023-03-06,2023-05-12,R01,REGULAR,10
867555723,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3515,TJ3515002,MAGCA,SS23,2023,JXL,15,PC,5.873,88.095,USD,Africa,2023-05-12,2023-01-15,2023-01-22,2023-03-16,2023-05-12,R01,REGULAR,10
867571761,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7189,TM7189006,CAV/VVGRN,SA24,2024,3XL,10,PC,4.627,46.27,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867552595,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8539DZ,TF8539DZ001,CV/DKS,SA24,2024,8,3,PC,4.2139999999999995,12.642,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867576130,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539UDA,TM8539UDA009,PEC/BP,SA24,2024,XS,6,PC,4.431,26.586,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867546611,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,MENS,SHS08783,SHS08783006,BLACK,SS23,2023,XS,5,PC,7.287,36.435,USD,SL ,2023-05-22,2023-04-07,2023-04-14,2023-05-15,2023-06-05,R01,REGULAR,10
867540271,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F05P10691,9F05P10691003,MIDNG,FA23,2023,S,1300,PC,2.59,3367.0,USD,Africa,2023-05-19,2023-03-01,2023-03-08,2023-05-19,2023-06-09,R01,REGULAR,48
867559636,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8542MKD,TJ8542MKD011,TR,SA24,2024,JXXXS,9,PC,5.922000000000001,53.298,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867559507,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8541UDA,TJ8541UDA014,DKS/CV,SA24,2024,JS,25,PC,5.257,131.42499999999998,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867561771,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2721,TM2721127,PCT/IMPRL,SA24,2024,S,149,PC,4.521999999999999,673.7779999999999,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867557841,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7154,TJ7154001,CAV/TMT,SA24,2024,JXS,4,PC,7.489999999999999,29.959999999999997,USD,Africa,2024-03-29,2024-02-29,2024-03-06,2024-03-29,2024-03-29,R01,REGULAR,25
867568483,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6744,TM6744032,CLSSN,SA24,2024,S,114,PC,5.8660000000000005,668.724,USD,Africa,2024-04-01,2024-02-20,2024-02-27,2024-03-29,2024-03-29,R01,REGULAR,25
867536284,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Clubs,Uniqlo,WOMENS,341L2FW,341L2FW042,522,SS24,2024,XL,3,PC,5.851999999999999,17.555999999999997,USD,Africa,2024-02-02,2024-01-02,2024-01-09,2024-01-19,2024-01-29,R01,REGULAR,20
867551184,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7255,TF7255007,PTGRN/EB,SA24,2024,20,4,PC,3.5979999999999994,14.391999999999998,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867536572,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200007A,5200007A016,3940,EA24,2024,158 CM,10,PC,6.58,65.8,USD,SL ,2024-03-26,2024-02-20,2024-02-26,2024-03-26,2024-03-22,R01,REGULAR,20
867549019,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3499,TF3499169,PECT,SA24,2024,6,15,PC,7.020999999999999,105.31499999999998,USD,Africa,2024-02-09,2024-01-10,2024-01-17,2024-02-09,2024-02-09,R01,REGULAR,25
867541196,Bulk,PACKING,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Luxury 1,Jockey,MENS,9S36G10751,9S36G10751002,1,SP24,2024,M,4666,PC,2.541,11856.306,USD,Africa,2023-10-06,2023-08-25,2023-08-30,2023-09-22,2023-09-22,R01,REGULAR,12
867573988,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7717,TM7717001,PNROS PINE,SA24,2024,S,19,PC,8.449,160.531,USD,Africa,2024-01-24,2023-11-07,2023-11-14,2023-12-22,2024-02-29,R01,REGULAR,25
867562112,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2723,TM2723002,CVPM,SS23,2023,M,700,PC,4.7669999999999995,3336.8999999999996,USD,Africa,2023-06-07,2023-04-05,2023-04-12,2023-06-09,2023-06-09,R01,REGULAR,10
867575981,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8539DZ,TM8539DZ005,CV/DKS,SA24,2024,XL,48,PC,4.431,212.688,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867548636,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3493,TF3493058,PCT,SA24,2024,8,112,PC,3.962,443.744,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867572350,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7255,TM7255006,PTGRN/EB,SA24,2024,3XL,12,PC,3.709999999999999,44.52,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867562135,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2723,TM2723025,AQR,SS23,2023,L,74,PC,4.7669999999999995,352.758,USD,Africa,2023-05-12,2023-03-20,2023-03-27,2023-04-06,2023-06-09,R01,REGULAR,10
867565255,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3572,TM3572004,MGFF,SS23,2023,M,53,PC,6.656999999999999,352.82099999999997,USD,Africa,2023-06-16,2023-04-26,2023-05-03,2023-05-26,2023-06-16,R01,REGULAR,10
867561340,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2419,TM2419005,CACR,SS23,2023,S,49,PC,4.8999999999999995,240.09999999999997,USD,Africa,2023-07-06,2023-01-25,2023-02-01,2023-07-21,2023-09-12,R01,REGULAR,0
867552150,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8533FCT,TF8533FCT014,PEC/BP,SA24,2024,20,2,PC,4.13,8.26,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867568844,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6804-WP,TM6804-WP003,CAV/DAPRL,SA24,2024,L,15,PC,7.377999999999999,110.67,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2023-12-18,R01,REGULAR,25
867550932,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF7084WP,TF7084WP006,PP/DRK FRS,SA24,2024,10,16,PC,7.616,121.856,USD,Africa,2024-03-29,2024-02-29,2024-03-06,2024-03-29,2024-03-29,R01,REGULAR,25
867570966,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7129,TM7129044,CAV,SA24,2024,3XL,10,PC,7.811999999999999,78.11999999999999,USD,Africa,2024-03-01,2023-12-27,2024-01-04,2024-03-01,2024-03-01,R01,REGULAR,25
867567878,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5407-UB,TM5407-UB045,PCT,AW23,2023,3XL,5,PC,4.962999999999999,24.815,USD,Africa,2023-12-01,2023-10-26,2023-11-01,2023-12-01,2023-12-05,R01,REGULAR,25
867564141,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499128,LBTNA,SS23,2023,3XL,3,PC,7.594999999999999,22.784999999999997,USD,Africa,2023-06-12,2023-03-13,2023-03-20,2023-06-09,2023-06-09,R01,REGULAR,10
867572138,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7248NS,TM7248NS004,CAV/EB,SA24,2024,XL,19,PC,5.837999999999999,110.92199999999998,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-19,R01,REGULAR,25
867577519,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8547FCU,TM8547FCU002,CV/DKS,SA24,2024,S,242,PC,7.77,1880.34,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867558121,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7224,TJ7224004,CAV/TMATO,SA24,2024,JL,130,PC,4.669,606.9699999999999,USD,Africa,2024-03-08,2024-01-05,2024-01-04,2024-03-08,2024-03-08,R01,REGULAR,25
867552646,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF8539FCZ,TF8539FCZ013,PEC/BP,SA24,2024,18,8,PC,4.2139999999999995,33.711999999999996,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867577779,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8550FCT,TM8550FCT008,CV/DKS,SA24,2024,4XL,2,PC,4.431,8.862,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867573015,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM7274,TM7274003,MICR CHP/C,SA24,2024,L,1463,PC,4.921,7199.423000000001,USD,Africa,2024-02-23,2024-01-09,2024-01-16,2024-02-16,2024-02-23,R01,REGULAR,25
867554881,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ2725,TJ2725002,BRTWH,SS23,2023,JM,14,PC,4.199999999999999,58.79999999999999,USD,Africa,2023-05-12,2023-03-13,2023-03-20,2023-04-20,2023-06-09,R01,REGULAR,10
867566783,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM4083,TM4083021,HRTW,SS23,2023,M,88,PC,4.396,386.848,USD,Africa,2023-06-02,2023-04-21,2023-04-28,2023-05-26,2023-07-06,R01,REGULAR,10
867576159,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM8541BRN,TM8541BRN016,CV/DKS,SA24,2024,4XL,9,PC,5.837999999999999,52.541999999999994,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867549448,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3578,TF3578012,INKBE,SS23,2023,16,25,PC,4.249,106.225,USD,Africa,2023-04-28,2023-01-30,2023-02-06,2023-03-30,2023-05-12,R01,REGULAR,10
867560145,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ9568,TJ9568012,STW,SA24,2024,JS,38,PC,5.656,214.928,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867568766,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM6801,TM6801041,CAV/DAPRL,SA24,2024,5XL,4,PC,5.109999999999999,20.44,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2023-12-18,R01,REGULAR,25
867539305,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,BUSINESS TEAM,REGULAR,Jacket Customer,Tommy Hilfiger,UNISEX,5200376A,5200376A009,401A,EA24,2024,128 CM,3,PC,3.115,9.345,USD,SL ,2024-03-26,2024-02-20,2024-02-26,2024-03-26,2024-03-22,R01,REGULAR,20
867562850,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3492,TM3492284,DRK SLT,SA24,2024,XL,83,PC,3.822,317.22599999999994,USD,Africa,2024-03-29,2023-11-28,2023-12-05,2024-02-02,2024-03-29,R01,REGULAR,25
867555475,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3499,TJ3499032,*STW,SS23,2023,JL,93,PC,6.972,648.3960000000001,USD,Africa,2023-06-12,2023-03-13,2023-03-20,2023-06-09,2023-06-09,R01,REGULAR,10
867559393,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ8541FCK,TJ8541FCK008,TR/BC,SA24,2024,JM,119,PC,5.257,625.583,USD,Africa,2024-03-29,2024-02-23,2024-03-01,2024-03-29,2024-03-29,R01,REGULAR,25
867568086,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM5996,TM5996006,CAVIR,AW23,2023,3XL,32,PC,7.0,224.0,USD,Africa,2023-12-01,2023-10-16,2023-10-14,2023-11-10,2023-12-15,R01,REGULAR,25
867562403,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM2734,TM2734023,CAV/PHNT,SA24,2024,S,37,PC,4.8999999999999995,181.3,USD,Africa,2024-02-09,2024-01-10,2024-01-17,2024-02-09,2024-02-09,R01,REGULAR,25
867548501,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF3492-UB,TF3492-UB042,TRRED,SP23,2023,14,60,PC,3.43,205.8,USD,Africa,2023-08-10,2023-07-06,2023-08-17,2023-08-10,2023-08-10,R01,REGULAR,0
867556840,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ5761,TJ5761002,BRGSEA,AW23,2023,JM,112,PC,5.901,660.912,USD,Africa,2023-11-30,2023-10-19,2023-10-05,2023-11-10,2023-12-08,R01,REGULAR,25
867564059,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499,TM3499046,DKSL,SS23,2023,XS,40,PC,7.35,294.0,USD,Africa,2023-07-27,2023-06-22,2023-07-27,2023-07-27,2023-07-27,R01,REGULAR,10
867555818,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ3520,TJ3520031,EBOCA,SS23,2023,JXL,132,PC,3.955,522.0600000000001,USD,Africa,2023-05-12,2023-01-15,2023-01-22,2023-04-06,2023-06-09,R01,REGULAR,10
867564794,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3510,TM3510002,BKINR,SS23,2023,L,40,PC,4.088,163.52,USD,Africa,2023-05-12,2023-01-25,2023-02-01,2023-03-30,2023-05-12,R01,REGULAR,10
867565345,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3573,TM3573007,IBLUE,SS23,2023,L,2,PC,6.608,13.216,USD,Africa,2023-06-16,2023-04-26,2023-05-03,2023-05-26,2023-08-18,R01,REGULAR,10
867550079,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF6740-GEM,TF6740-GEM001,CLSN,SA24,2024,8,4,PC,7.343,29.372,USD,Africa,2023-12-18,2023-10-10,2023-10-17,2023-12-02,2023-12-15,R01,REGULAR,25
867558757,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,JUNIOR,TJ7718,TJ7718001,PNROS PINE,SA24,2024,JXS,5,PC,7.307999999999999,36.53999999999999,USD,Africa,2024-01-29,2023-11-07,2023-11-14,2023-12-22,2024-01-12,R01,REGULAR,25
867540970,Bulk,PACKING,ML02,Multi 02 pack,KNIT,COTTON,TECH PACK,REGULAR,Luxury 1,Jockey,MENS,9F39E40641,9F39E40641004,BLCCK,FA23,2023,XL,155,PAC,6.6499999999999995,1030.75,USD,Africa,2023-05-19,2023-04-24,2023-05-01,2023-05-19,2023-05-19,R01,REGULAR,12
867565912,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3836,TM3836004,CAV/LVSMK,SS23,2023,XL,180,PC,6.86,1234.8,USD,Africa,2023-10-10,2023-08-27,2023-09-04,2023-10-10,2023-12-08,R01,REGULAR,25
867549895,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,WOMENS,TF5099,TF5099007,WINBBS,SS23,2023,20,8,PC,3.689,29.511999999999997,USD,Africa,2023-10-10,2023-08-27,2023-09-04,2023-10-10,2023-11-10,R01,REGULAR,25
867545789,Bulk,SINGLE,SING,Single,KNIT,COTTON,TECH PACK,REGULAR,Fashion UK,Reebok,LADIES,SGS08847,SGS08847005,BLACK,SS23,2023,12,16,PC,6.72,107.52,USD,SL ,2023-05-22,2023-04-07,2023-04-14,2023-05-15,2023-06-05,R01,REGULAR,10
867564399,Bulk,SINGLE,SING,Single,KNIT,SYNTHETIC,TECH PACK,REGULAR,Sportswear 1,Nike,MENS,TM3499-UB,TM3499-UB017,PECTT,SS23,2023,M,50,PC,7.35,367.5,USD,Africa,2023-06-09,2023-05-14,2023-05-21,2023-05-30,2023-07-21,R01,REGULAR,10
